Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
Declog: Decentralized logging in non-volatile memory for time series database systems,https://dl.acm.org/doi/abs/10.14778/3617838.3617839,2023.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
Hybrid data layouts for tiered HTAP databases with pareto-optimal data placements,https://ieeexplore.ieee.org/abstract/document/8509249/,2018.0,33,"""Optane"" ""Database""",No,not duplicate,,,
Challenges and solutions for fast remote persistent memory access,https://dl.acm.org/doi/abs/10.1145/3419111.3421294,2020.0,60,"""Optane"" ""Database""",Yes,not duplicate,,,
Integrating Non-Volatile Main Memory in a Deterministic Database,https://dl.acm.org/doi/abs/10.1145/3552326.3567494,2023.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
Performance Analytics of Graph Algorithms Using Intel Optane DC Persistent Memory,https://search.proquest.com/openview/59840d772290d600c1b8a7f566c93e15/1?pq-origsite=gscholar&cbl=18750&diss=y,2021.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Understanding the performance of persistent memory range indexes,https://summit.sfu.ca/_flysystem/fedora/2023-03/etd22342.pdf,2023.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
A scalable recoverable skip list for persistent memory,https://dl.acm.org/doi/abs/10.1145/3409964.3461819,2021.0,9,"""Optane"" ""Database""",Yes,duplicate,,,
Database Kernels: Seamless Integration of Database Systems and Fast Storage via CXL.,https://exascale.info/assets/pdf/lee2024cidr.pdf,2024.0,16,"""Optane"" ""Database""",Yes,not duplicate,,,
Autotm: Automatic tensor movement in heterogeneous memory systems using integer linear programming,https://dl.acm.org/doi/abs/10.1145/3373376.3378465,2020.0,91,"""Optane"" ""Database""",Yes,duplicate,,,
The TRaCaR Ratio: Selecting the Right Storage Technology for Active Dataset-Serving Databases,https://arxiv.org/abs/2006.14793,2006.0,1,"""Optane"" ""Database""",No,not duplicate,,,
Assise: performance and availability via NVM colocation in a distributed file system,https://arxiv.org/abs/1910.05106,2019.0,8,"""Optane"" ""Database""",Yes,not duplicate,,,
CINDA: Using Cache-Coherent Interconnects for Accelerating Databases by Enabling Near-Data Processing of Update Transactions,https://ieeexplore.ieee.org/abstract/document/10949789/,2025.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
HATree: a hotness-aware tree index with in-node hotspot cache for NVM/DRAM-based hybrid memory architecture,https://link.springer.com/chapter/10.1007/978-3-031-00123-9_44,2022.0,4,"""Optane"" ""Database""",Yes,not duplicate,,,
Accelerating mono and multi-column selection predicates in modern main-memory database systems,https://repo.bibliothek.uni-halle.de/handle/1981185920/14079,2019.0,4,"""Optane"" ""Database""",Yes,not duplicate,,,
Optimizing databases by learning hidden parameters of solid state drives,https://dl.acm.org/doi/abs/10.14778/3372716.3372724,2019.0,13,"""Optane"" ""Database""",Yes,not duplicate,,,
A NUMA-aware Key-Value Store for Hybrid Memory Architecture,https://ieeexplore.ieee.org/abstract/document/9798134/,2022.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
{NVLeak}:{Off-Chip}{Side-Channel} Attacks via {Non-Volatile} Memory Systems,https://www.usenix.org/conference/usenixsecurity23/presentation/wang-zixuan,2023.0,25,"""Optane"" ""Database""",Yes,duplicate,,,
"A survey on persistent memory indexes: Recent advances, challenges and opportunities",https://www.sciencedirect.com/science/article/pii/S1383762124000778,2024.0,1,"""Optane"" ""Database""",Yes,duplicate,,,
MB2: decomposed behavior modeling for self-driving database management systems,https://dl.acm.org/doi/abs/10.1145/3448016.3457276,2021.0,53,"""Optane"" ""Database""",Yes,not duplicate,,,
PiBench online: interactive benchmarking of persistent memory indexes,https://dl.acm.org/doi/abs/10.14778/3415478.3415483,2020.0,2,"""Optane"" ""Database""",Yes,duplicate,,,
Selective caching: a persistent memory approach for multi-dimensional index structures,https://link.springer.com/article/10.1007/s10619-021-07327-0,2022.0,7,"""Optane"" ""Database""",Yes,duplicate,,,
Optimizing large-scale plasma simulations on persistent memory-based heterogeneous memory with effective data placement across memory hierarchy,https://dl.acm.org/doi/abs/10.1145/3447818.3460356,2021.0,23,"""Optane"" ""Database""",Yes,duplicate,,,
Cascade lake: Next generation intel xeon scalable processor,https://ieeexplore.ieee.org/abstract/document/8641463/,2019.0,97,"""Optane"" ""Database""",Yes,duplicate,,,
Building Scalable Dynamic Hash Tables on Persistent Memory,http://nvmw.ucsd.edu/nvmw2021-program/nvmw2021-data/nvmw2021-paper21-final_version_your_extended_abstract.pdf,,0,"""Optane"" ""Database""",No,not duplicate,,,
PM-Rtree: A highly-efficient crash-consistent r-tree for persistent memory,https://dl.acm.org/doi/abs/10.1145/3538712.3538713,2022.0,7,"""Optane"" ""Database""",Yes,duplicate,,,
Evaluating persistent memory range indexes: Part two,https://dl.acm.org/doi/abs/10.14778/3551793.3551808,2022.0,24,"""Optane"" ""Database""",Yes,duplicate,,,
HeuristicDB: a hybrid storage database system using a non-volatile memory block device,https://dl.acm.org/doi/abs/10.1145/3456727.3463774,2021.0,8,"""Optane"" ""Database""",Yes,not duplicate,,,
Hybrid-Memcached: A Novel Approach for Memcached Persistence Optimization With Hybrid Memory,https://ieeexplore.ieee.org/abstract/document/10492614/,2024.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Accelerating database workloads with DM-writecache and persistent memory,https://dl.acm.org/doi/abs/10.1145/3297663.3309669,2019.0,6,"""Optane"" ""Database""",Yes,not duplicate,,,
Zen+: a robust NUMA-aware OLTP engine optimized for non-volatile main memory,https://link.springer.com/article/10.1007/s00778-022-00737-1,2023.0,8,"""Optane"" ""Database""",Yes,not duplicate,,,
Farview: Disaggregated memory with operator off-loading for database engines,https://arxiv.org/abs/2106.07102,2021.0,74,"""Optane"" ""Database""",Yes,not duplicate,,,
Databases in edge and fog environments: A survey,https://dl.acm.org/doi/abs/10.1145/3666001,2024.0,9,"""Optane"" ""Database""",Yes,not duplicate,,,
Asynchronous I/O Persistence for In-Memory Database Servers: Leveraging io_uring,https://books.google.com/books?hl=en&lr=&id=I8AxEQAAQBAJ&oi=fnd&pg=PA11&dq=%27optane%27+%2B+%27database%27&ots=wKelCAw4SD&sig=ORKOjUl-EGP46V7jcCtXNBsTrTc,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
PM-blade: A persistent memory augmented LSM-tree storage for database,https://ieeexplore.ieee.org/abstract/document/10184789/,2023.0,4,"""Optane"" ""Database""",Yes,not duplicate,,,
Flatlsm: write-optimized lsm-tree for pm-based kv stores,https://dl.acm.org/doi/abs/10.1145/3579855,2023.0,7,"""Optane"" ""Database""",Yes,not duplicate,,,
JIT happens: Transactional Graph Processing in Persistent Memory meets Just-In-Time Compilation.,https://www.academia.edu/download/80795384/p67.pdf,2021.0,18,"""Optane"" ""Database""",Yes,not duplicate,,,
DANSEN: Database acceleration on native computational storage by exploiting NDP,https://dl.acm.org/doi/abs/10.1145/3655625,2024.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
Write Behind Logging (WBL): Optimizing LSM-Tree based Key-Value Store with Persistent Memory,https://s-space.snu.ac.kr/handle/10371/187790,2022.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Graph preprocessing for in-memory vertex-centric graph computation on the Intel Optane DC persistent memory module,https://dspace.mit.edu/handle/1721.1/129228,2020.0,0,"""Optane"" ""Database""",Yes,duplicate,,,
Drop it in like it's hot: An analysis of persistent memory as a drop-in replacement for nvme ssds,https://dl.acm.org/doi/abs/10.1145/3465998.3466010,2021.0,15,"""Optane"" ""Database""",Yes,not duplicate,,,
FOR SAS ANALYTICS,https://www.vexata.com/wp-content/uploads/2017/09/Vexata_SAS_SB1006_LR_4.5.pdf,2021.0,7,"""Optane"" ""Database""",Yes,not duplicate,,,
Asynchronous I/O Persistence for In-Memory Database Servers: Leveraging io_uring to Optimize Redis Persistence,https://link.springer.com/chapter/10.1007/978-3-031-77153-8_2,2024.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
"Research on High-Performance Framework of Big Data Acquisition, Storage and Application for Warfare Simulation",https://ieeexplore.ieee.org/abstract/document/10594023/,2024.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
13.13 IDEMA,https://link.springer.com/content/pdf/10.1007/978-3-658-35973-7.pdf#page=306,,0,"""Optane"" ""Database""",No,not duplicate,,,
Characterizing and modeling non-volatile memory systems,https://ieeexplore.ieee.org/abstract/document/9251957/,2020.0,125,"""Optane"" ""Database""",Yes,duplicate,,,
{FORD}: Fast one-sided {RDMA-based} distributed transactions for disaggregated persistent memory,https://www.usenix.org/conference/fast22/presentation/zhang-ming,2022.0,66,"""Optane"" ""Database""",Yes,not duplicate,,,
SAP HANA Data Volume Management,https://arxiv.org/abs/2305.17723,2023.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
Flutist: Parallelizing Transaction Processing for LSM-Tree-Based Relational Database,https://link.springer.com/chapter/10.1007/978-981-97-7238-4_29,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Understanding bulk-bitwise processing in-memory through database analytics,https://ieeexplore.ieee.org/abstract/document/10255629/,2023.0,8,"""Optane"" ""Database""",Yes,not duplicate,,,
Multi-Clock Snapshot Isolation Concurrency Control for NVM Database,https://ieeexplore.ieee.org/abstract/document/9802875/,2022.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
"Challenges and future directions for energy, latency, and lifetime improvements in NVMs",https://link.springer.com/article/10.1007/s10619-022-07421-x,2023.0,21,"""Optane"" ""Database""",Yes,not duplicate,,,
A spatial index for hybrid storage,https://dl.acm.org/doi/abs/10.1145/3331076.3331091,2019.0,7,"""Optane"" ""Database""",Yes,duplicate,,,
Optimizing Data Stream Processing Pipelines: Using In-Memory DB and Change Data Capture for Low-Latency Enrichment,https://www.researchgate.net/profile/Purshotam-Yadav/publication/382889644_Optimizing_Data_Stream_Processing_Pipelines_Using_In-Memory_DB_and_Change_Data_Capture_for_Low_-Latency_Enrichment/links/66b2050a299c327096b3b364/Optimizing-Data-Stream-Processing-Pipelines-Using-In-Memory-DB-and-Change-Data-Capture-for-Low-Latency-Enrichment.pdf,,0,"""Optane"" ""Database""",No,not duplicate,,,
LATTE: A native table engine on NVMe storage,https://ieeexplore.ieee.org/abstract/document/9101472/,2020.0,10,"""Optane"" ""Database""",Yes,not duplicate,,,
Compiler and system for resilient distributed heterogeneous graph analytics,https://repositories.lib.utexas.edu/items/ceebc166-27cc-4008-a1d3-3e0a1b3ea50f,2020.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
On the implications of heterogeneous memory tiering on spark in-memory analytics,https://ieeexplore.ieee.org/abstract/document/10196534/,2023.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
Evaluating persistent memory range indexes,https://dl.acm.org/doi/abs/10.14778/3372716.3372728,2019.0,139,"""Optane"" ""Database""",Yes,duplicate,,,
How can we leverage persistent memory in cloud-native database systems?,https://par.nsf.gov/servlets/purl/10332575,2020.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Assise: Performance and availability via client-local {NVM} in a distributed file system,https://www.usenix.org/conference/osdi20/presentation/anderson,2020.0,83,"""Optane"" ""Database""",Yes,not duplicate,,,
Motivating Next-Generation OS Physical Memory Management for Terabyte-Scale NVMMs,https://arxiv.org/abs/2310.03370,2023.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
AutoPersist: an easy-to-use Java NVM framework based on reachability,https://dl.acm.org/doi/abs/10.1145/3314221.3314608,2019.0,56,"""Optane"" ""Database""",Yes,duplicate,,,
Optimizing both performance and tail latency for B+ tree on persistent memory,https://www.sciencedirect.com/science/article/pii/S1383762125000785,2025.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Boosting OLTP Performance with Per-Page Logging on NVDIMM,https://dl.acm.org/doi/abs/10.1145/3709667,2025.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
Initial experience with 3D XPoint main memory,https://link.springer.com/article/10.1007/s10619-019-07277-8,2020.0,26,"""Optane"" ""Database""",Yes,not duplicate,,,
Dash: Scalable hashing on persistent memory,https://arxiv.org/abs/2003.07302,2003.0,183,"""Optane"" ""Database""",No,duplicate,,,
Accelerating Cloud-Native Databases with Distributed PMem Stores,https://ieeexplore.ieee.org/abstract/document/10184639/,2023.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
19th USENIX Conference on File and Storage Technologies (FAST'21),https://www.usenix.org/sites/default/files/fast21_full-proceedings.pdf,2021.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Adaptive query compilation in graph databases,https://link.springer.com/article/10.1007/s10619-023-07430-4,2023.0,10,"""Optane"" ""Database""",Yes,not duplicate,,,
Page Table Management for Heterogeneous Memory Systems,https://arxiv.org/abs/2103.10779,2021.0,1,"""Optane"" ""Database""",Yes,not duplicate,,,
PMLiteDB: Streamlining Access Paths for High-Performance Persistent Memory Document Database Systems,https://ieeexplore.ieee.org/abstract/document/9961942/,2022.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
"Database Systems for Advanced Applications: 28th International Conference, DASFAA 2023, Tianjin, China, April 17–20, 2023, Proceedings, Part I",https://books.google.com/books?hl=en&lr=&id=9aG5EAAAQBAJ&oi=fnd&pg=PR5&dq=%27optane%27+%2B+%27database%27&ots=QKL-IdGtgd&sig=nrJY_CARfK3XSxj3hh0CkR64WmE,2023.0,4,"""Optane"" ""Database""",Yes,not duplicate,,,
Accelerating Ceph with RDMA and NVMe-oF,https://openfabrics.org/images/2018workshop/presentations/206_HTang_AcceleratingCephRDMANVMe-oF.pdf,2018.0,4,"""Optane"" ""Database""",No,not duplicate,,,
DAOS as HPC Storage: Exploring Interfaces,https://ieeexplore.ieee.org/abstract/document/10321870/,2023.0,4,"""Optane"" ""Database""",Yes,duplicate,,,
Chardonnay: Fast and general datacenter transactions for {On-Disk} databases,https://www.usenix.org/conference/osdi23/presentation/eldeeb,2023.0,9,"""Optane"" ""Database""",Yes,not duplicate,,,
Hybrid Database Architecture of Molecular Databases Management Systems,https://www.researchgate.net/profile/Irfan-Abbas-3/publication/380855500_Hybrid_Database_Architecture_of_Molecular_Databases_Management_Systems/links/66519d520b0d284574584066/Hybrid-Database-Architecture-of-Molecular-Databases-Management-Systems.pdf,2020.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
PFtree: Optimizing Persistent Adaptive Radix Tree for PM Systems on eADR Platform,https://link.springer.com/chapter/10.1007/978-3-031-30637-2_4,2023.0,1,"""Optane"" ""Database""",Yes,duplicate,,,
Redesigning high-performance lsm-based key-value stores with persistent cpu caches,https://ieeexplore.ieee.org/abstract/document/10184574/,2023.0,10,"""Optane"" ""Database""",Yes,duplicate,,,
Do we still need IO schedulers for low-latency disks?,https://dl.acm.org/doi/abs/10.1145/3599691.3603400,2023.0,11,"""Optane"" ""Database""",Yes,not duplicate,,,
"Zebra: an efficient, RDMA-enabled distributed persistent memory file system",https://link.springer.com/chapter/10.1007/978-3-031-00123-9_28,2022.0,2,"""Optane"" ""Database""",Yes,not duplicate,,,
Self-Driving Database Systems,https://linmagit.github.io/research.pdf,,0,"""Optane"" ""Database""",No,not duplicate,,,
Reducing Transaction Processing Latency in Hardware Transactional Memory-based Database with Non-volatile Memory.,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=16737288&AN=157169278&h=v%2BogCT7u3E5CYZsCDpQ2iSmZUd55wuQBAKDrMrtINoXxOxFjRZgDUU8To%2Fr%2FpWlM%2B2O%2BTSg41Rq6%2BHBte0a7fQ%3D%3D&crl=c,2022.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
Heterogeneous memory technologies in database management systems,https://www.db-thueringen.de/servlets/MCRFileNodeServlet/dbt_derivate_00064781/ilm1-2024000328.pdf,2024.0,0,"""Optane"" ""Database""",Yes,not duplicate,,,
"{ScaleDB}: A Scalable, Asynchronous {In-Memory} Database",https://www.usenix.org/conference/osdi23/presentation/mehdi,2023.0,3,"""Optane"" ""Database""",Yes,not duplicate,,,
